pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,closed_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
1472,1,1,0,Internals,technoweenie,2016-08-19 21:46:52,4,0,1,0,"Building in the [debian 9 docker image](https://github.com/git-lfs/build-dockers/blob/0b0b98d4214df67e5d123cb3236dc680e29e07f5/debian/9/Dockerfile) fails with this:

```
dh binary --buildsystem=golang --with=golang
   dh_testroot -O--buildsystem=golang
   dh_prep -O--buildsystem=golang
   debian/rules override_dh_auto_install
make[1]: Entering directory '/tmp/docker_run/src/github.com/github/git-lfs/i386'
mkdir -p debian/git-lfs/usr/bin
cp obj-i686-linux-gnu/bin/git-lfs debian/git-lfs/usr/bin/
make[1]: Leaving directory '/tmp/docker_run/src/github.com/github/git-lfs/i386'
   dh_installdocs -O--buildsystem=golang
   dh_installchangelogs -O--buildsystem=golang
   dh_installman -O--buildsystem=golang
   dh_lintian -O--buildsystem=golang
   dh_perl -O--buildsystem=golang
   dh_link -O--buildsystem=golang
   dh_strip_nondeterminism -O--buildsystem=golang
   dh_compress -O--buildsystem=golang
   dh_fixperms -O--buildsystem=golang
   debian/rules override_dh_strip
make[1]: Entering directory '/tmp/docker_run/src/github.com/github/git-lfs/i386'
# strip disabled as golang upstream doesn't support it and it makes go
# crash. See https://launchpad.net/bugs/1200255.
make[1]: Leaving directory '/tmp/docker_run/src/github.com/github/git-lfs/i386'
   dh_makeshlibs -O--buildsystem=golang
   dh_shlibdeps -O--buildsystem=golang
   dh_installdeb -O--buildsystem=golang
   dh_golang -O--buildsystem=golang
dpkg-query: no path found matching pattern /usr/local/go/src/bufio/bufio.go
dpkg-query: no path found matching pattern /usr/local/go/src/bytes/buffer.go
dpkg-query: no path found matching pattern /usr/local/go/src/compress/flate/deflate.go
dpkg-query: no path found matching pattern /usr/local/go/src/compress/gzip/gunzip.go
dpkg-query: no path found matching pattern /usr/local/go/src/container/list/list.go
dpkg-query: no path found matching pattern /usr/local/go/src/context/context.go
dpkg-query: no path found matching pattern /usr/local/go/src/crypto/crypto.go
dpkg-query: no path found matching pattern /usr/local/go/src/crypto/aes/block.go
dpkg-query: no path found matching pattern /usr/local/go/src/crypto/cipher/cbc.go
dpkg-query: no path found matching pattern /usr/local/go/src/crypto/des/block.go
dpkg-query: no path found matching pattern /usr/local/go/src/crypto/dsa/dsa.go
dpkg-query: no path found matching pattern /usr/local/go/src/crypto/ecdsa/ecdsa.go
dpkg-query: no path found matching pattern /usr/local/go/src/crypto/elliptic/elliptic.go
dpkg-query: no path found matching pattern /usr/local/go/src/crypto/hmac/hmac.go
dpkg-query: no path found matching pattern /usr/local/go/src/crypto/md5/md5.go
dpkg-query: no path found matching pattern /usr/local/go/src/crypto/rand/eagain.go
dpkg-query: no path found matching pattern /usr/local/go/src/crypto/rc4/rc4.go
dpkg-query: no path found matching pattern /usr/local/go/src/crypto/rsa/pkcs1v15.go
dpkg-query: no path found matching pattern /usr/local/go/src/crypto/sha1/sha1.go
dpkg-query: no path found matching pattern /usr/local/go/src/crypto/sha256/sha256.go
dpkg-query: no path found matching pattern /usr/local/go/src/crypto/sha512/sha512.go
dpkg-query: no path found matching pattern /usr/local/go/src/crypto/subtle/constant_time.go
dpkg-query: no path found matching pattern /usr/local/go/src/crypto/tls/alert.go
dpkg-query: no path found matching pattern /usr/local/go/src/crypto/x509/cert_pool.go
dpkg-query: no path found matching pattern /usr/local/go/src/crypto/x509/pkix/pkix.go
dpkg-query: no path found matching pattern /usr/local/go/src/encoding/encoding.go
dpkg-query: no path found matching pattern /usr/local/go/src/encoding/asn1/asn1.go
dpkg-query: no path found matching pattern /usr/local/go/src/encoding/base64/base64.go
dpkg-query: no path found matching pattern /usr/local/go/src/encoding/binary/binary.go
dpkg-query: no path found matching pattern /usr/local/go/src/encoding/hex/hex.go
dpkg-query: no path found matching pattern /usr/local/go/src/encoding/json/decode.go
dpkg-query: no path found matching pattern /usr/local/go/src/encoding/pem/pem.go
dpkg-query: no path found matching pattern /usr/local/go/src/errors/errors.go
dpkg-query: no path found matching pattern /usr/local/go/src/flag/flag.go
dpkg-query: no path found matching pattern /usr/local/go/src/fmt/doc.go
dpkg-query: no path found matching pattern /usr/local/go/src/go/ast/ast.go
dpkg-query: no path found matching pattern /usr/local/go/src/go/build/build.go
dpkg-query: no path found matching pattern /usr/local/go/src/go/doc/comment.go
dpkg-query: no path found matching pattern /usr/local/go/src/go/parser/interface.go
dpkg-query: no path found matching pattern /usr/local/go/src/go/scanner/errors.go
dpkg-query: no path found matching pattern /usr/local/go/src/go/token/position.go
dpkg-query: no path found matching pattern /usr/local/go/src/hash/hash.go
dpkg-query: no path found matching pattern /usr/local/go/src/hash/crc32/crc32.go
dpkg-query: no path found matching pattern /usr/local/go/src/internal/nettrace/nettrace.go
dpkg-query: no path found matching pattern /usr/local/go/src/internal/race/doc.go
dpkg-query: no path found matching pattern /usr/local/go/src/internal/singleflight/singleflight.go
dpkg-query: no path found matching pattern /usr/local/go/src/internal/syscall/unix/getrandom_linux.go
dpkg-query: no path found matching pattern /usr/local/go/src/io/io.go
dpkg-query: no path found matching pattern /usr/local/go/src/io/ioutil/ioutil.go
dpkg-query: no path found matching pattern /usr/local/go/src/log/log.go
dpkg-query: no path found matching pattern /usr/local/go/src/math/abs.go
dpkg-query: no path found matching pattern /usr/local/go/src/math/big/accuracy_string.go
dpkg-query: no path found matching pattern /usr/local/go/src/math/rand/exp.go
dpkg-query: no path found matching pattern /usr/local/go/src/mime/encodedword.go
dpkg-query: no path found matching pattern /usr/local/go/src/mime/multipart/formdata.go
dpkg-query: no path found matching pattern /usr/local/go/src/mime/quotedprintable/reader.go
dpkg-query: no path found matching pattern /usr/local/go/src/net/addrselect.go
dpkg-query: no path found matching pattern /usr/local/go/src/net/http/client.go
dpkg-query: no path found matching pattern /usr/local/go/src/net/http/httptrace/trace.go
dpkg-query: no path found matching pattern /usr/local/go/src/net/http/httputil/dump.go
dpkg-query: no path found matching pattern /usr/local/go/src/net/http/internal/chunked.go
dpkg-query: no path found matching pattern /usr/local/go/src/net/textproto/header.go
dpkg-query: no path found matching pattern /usr/local/go/src/net/url/url.go
dpkg-query: no path found matching pattern /usr/local/go/src/os/dir_unix.go
dpkg-query: no path found matching pattern /usr/local/go/src/os/exec/exec.go
dpkg-query: no path found matching pattern /usr/local/go/src/os/signal/doc.go
dpkg-query: no path found matching pattern /usr/local/go/src/path/match.go
dpkg-query: no path found matching pattern /usr/local/go/src/path/filepath/match.go
dpkg-query: no path found matching pattern /usr/local/go/src/reflect/deepequal.go
dpkg-query: no path found matching pattern /usr/local/go/src/regexp/backtrack.go
dpkg-query: no path found matching pattern /usr/local/go/src/regexp/syntax/compile.go
dpkg-query: no path found matching pattern /usr/local/go/src/runtime/alg.go
dpkg-query: no path found matching pattern /usr/local/go/src/runtime/debug/garbage.go
dpkg-query: no path found matching pattern /usr/local/go/src/runtime/internal/atomic/atomic_386.go
dpkg-query: no path found matching pattern /usr/local/go/src/runtime/internal/sys/arch.go
dpkg-query: no path found matching pattern /usr/local/go/src/runtime/pprof/pprof.go
dpkg-query: no path found matching pattern /usr/local/go/src/runtime/trace/trace.go
dpkg-query: no path found matching pattern /usr/local/go/src/sort/search.go
dpkg-query: no path found matching pattern /usr/local/go/src/strconv/atob.go
dpkg-query: no path found matching pattern /usr/local/go/src/strings/compare.go
dpkg-query: no path found matching pattern /usr/local/go/src/sync/cond.go
dpkg-query: no path found matching pattern /usr/local/go/src/sync/atomic/doc.go
dpkg-query: no path found matching pattern /usr/local/go/src/syscall/env_unix.go
dpkg-query: no path found matching pattern /usr/local/go/src/testing/allocs.go
dpkg-query: no path found matching pattern /usr/local/go/src/text/tabwriter/tabwriter.go
dpkg-query: no path found matching pattern /usr/local/go/src/text/template/doc.go
dpkg-query: no path found matching pattern /usr/local/go/src/text/template/parse/lex.go
dpkg-query: no path found matching pattern /usr/local/go/src/time/format.go
dpkg-query: no path found matching pattern /usr/local/go/src/unicode/casetables.go
dpkg-query: no path found matching pattern /usr/local/go/src/unicode/utf16/utf16.go
dpkg-query: no path found matching pattern /usr/local/go/src/unicode/utf8/utf8.go
dpkg-query: no path found matching pattern /usr/local/go/src/unsafe/unsafe.go
dpkg-query: no path found matching pattern /usr/local/go/src/vendor/golang_org/x/net/http2/hpack/encode.go
dpkg-query: no path found matching pattern /usr/local/go/src/vendor/golang_org/x/net/lex/httplex/httplex.go
dpkg-query --search failed with code 31488,  at /usr/bin/dh_golang line 71.
debian/rules:23: recipe for target 'binary' failed
make: *** [binary] Error 123
dpkg-buildpackage: error: debian/rules binary gave error exit status 2
```
",9415,True,en,0
1456,10,4,0,Internals,technoweenie,2016-08-16 22:05:15,416,57,15,0,"Updates #969 against the current master. This was not a straight forward update because the code base has gone through a pretty major refactoring since then.
## To-do:
- [ ] Ensure we're always sending full server side refs: refs/tags/v1.0, refs/heads/master. Never client ref names.
- [ ] Integration tests that test git lfs push, git lfs fetch on repos where the local and remote branches don't match.
",404,False,en,0
1442,1,0,0,Internals,ttaylorr,2016-08-12 19:26:20,25,4,6,0,"This backports #1441.

Conflicting files:
",42,True,en,0
1421,3,0,0,Externals,sakerhead,2016-08-07 09:51:13,14,22,3,0,,0,False,en,2
1382,1,25,49,Externals,larsxschneider,2016-07-18 13:38:32,451,9,15,0,"This is my first WIP version of a Git/Git-LFS stream filter. Please keep in
mind that I have little go-lang knowledge and experience. Therefore
I would be happy to receive a very strict review to improve my go-lang
skills 😄 👍 
## What is the problem with Git LFS?

Git LFS is an application that is executed via Git clean/smudge filter.
The process invocation of these filters requires noticeable time (especially
on Windows). An individual filter process is required for every single file 
that Git touches during its operations (e.g. `checkout` etc).
## Proposed solution

Instead of a single Git LFS process per file, I propose a single Git LFS
process per Git invocation. That means Git invokes the filter process 
(e.g. Git LFS) only once and then continuously talks to the same filter 
process via a pipes.

You can find the corressponding WIP Git core implementation here: 
https://github.com/larsxschneider/git/tree/filter-stream
## Performance tests

I executed both test runs on a 2,5 GHz Intel Core i7 with SSD and OS X.
A test run is the consecutive execution of four Git commands:
1. clone the repo
2. checkout to the ""removed-files"" branch
3. timed: checkout the ""master"" branch
4. timed: checkout ""removed-files"" branch

Test command:

```
set -x; git lfs clone https://github.com/larsxschneider/lfstest-manyfiles.git repo; cd repo; git checkout removed-files; time git checkout master; time git checkout removed-files
```

I compiled Git with the following flags:

```
NO_OPENSSL=YesPlease APPLE_COMMON_CRYPTO=YesPlease NO_GETTEXT=YesPlease make -j 8
```
### TEST RUN A -- Default Git 2.9 (ab7797d) and Git LFS 1.2.1

```
+ git lfs clone https://github.com/larsxschneider/lfstest-manyfiles.git repo
Cloning into 'repo'...
warning: templates not found /Users/lars/share/git-core/templates
remote: Counting objects: 15012, done.
remote: Total 15012 (delta 0), reused 0 (delta 0), pack-reused 15012
Receiving objects: 100% (15012/15012), 2.02 MiB | 1.77 MiB/s, done.
Checking connectivity... done.
Checking out files: 100% (15001/15001), done.
Git LFS: (15000 of 15000 files) 0 B / 77.04 KB
+ cd repo
+ git checkout removed-files
Branch removed-files set up to track remote branch removed-files from origin.
Switched to a new branch 'removed-files'
+ git checkout master
Checking out files: 100% (12000/12000), done.
Switched to branch 'master'
Your branch is up-to-date with 'origin/master'.

real    6m2.979s
user    2m39.066s
sys 2m41.610s
+ git checkout removed-files
Switched to branch 'removed-files'
Your branch is up-to-date with 'origin/removed-files'.

real    0m1.310s
user    0m0.385s
sys 0m0.881s
```
### TEST RUN B -- Git and Git LFS with stream filter support

```
+ git lfs clone https://github.com/larsxschneider/lfstest-manyfiles.git repo
Cloning into 'repo'...
warning: templates not found /Users/lars/share/git-core/templates
remote: Counting objects: 15012, done.
remote: Total 15012 (delta 0), reused 0 (delta 0), pack-reused 15012
Receiving objects: 100% (15012/15012), 2.02 MiB | 1.30 MiB/s, done.
Checking connectivity... done.
Git LFS: (15000 of 15000 files) 0 B / 77.04 KB
+ cd repo
+ git checkout removed-files
Branch removed-files set up to track remote branch removed-files from origin.
Switched to a new branch 'removed-files'
+ git checkout master
Checking out files: 100% (12000/12000), done.
Switched to branch 'master'
Your branch is up-to-date with 'origin/master'.

real    0m2.528s
user    0m0.209s
sys 0m1.602s
+ git checkout removed-files
Switched to branch 'removed-files'
Your branch is up-to-date with 'origin/removed-files'.

real    0m2.280s
user    0m0.066s
sys 0m0.637s
```
### Results

```
Default Git:                      6m2.979s + 0m1.310s = 364s
Git and Git LFS with stream filter support: 0m2.528s + 0m2.280s = 5s
```

The Git stream filter solution is almost :sparkles: **70x faster** :sparkles: when switching branches
on my local machine with a test repository containing 12,000 Git LFS files.
Based on my previous experience with Git LFS clone I expect even more
dramatic results on Windows.
## Next Steps
1. Make Travis-CI tests pass (anyone an idea what is wrong with the  ""clone with submodules"" test 1a24a7c1c9b25fdb3a6d5a55c9429e045e60fd89 ?)
2. Make the pipe protocol more robust against errors (e.g. by adding ACK messages). Do you have other suggestions for the protocol?
3. Cleanup Git-core patch, propose patch to mailing list (/cc heads up @peff).
4. Cleanup code duplication in `command_smudge.go`/`command_clean.go` and `command_filter.go`.
## Questions
1. Would you be OK with this approach in general? /cc @technoweenie @sinbad @ttaylorr 
2. How should I handle integration tests? Git LFS would need to support and test both protocols (""per file"" and ""filter stream""). I was thinking about running all integration tests twice with different Git filter configs.

Thanks,
Lars
",4867,False,en,7
1378,2,2,5,Externals,VladimirKhvostov,2016-07-17 05:00:19,84,6,2,0,"GetAuthType method in https://github.com/github/git-lfs/blob/master/httputil/request.go#L174 only takes first WWW-Authenticate header into account. If server sends the following headers:

```
WWW-Authenticate: Bearer
WWW-Authenticate: Negotiate
WWW-Authenticate: NTLM
```

the code returns ""basic"", which is definitely not correct in this case.

This change fixes this issue. 

Bug: https://github.com/github/git-lfs/issues/1377
",429,True,en,1
1376,8,0,0,Internals,technoweenie,2016-07-15 16:52:09,8,7,3,0,"Trying to figure out why `script/integration` fails, when all the tests appear to pass. 

Built on #1375.
",106,True,en,0
1370,1,2,0,Externals,sinbad,2016-07-13 15:21:37,1,1,1,0,"Fixes #1363 

Note needs `egrep` to reliably use conditionals in my tests.
",75,True,en,1
1362,1,0,0,Externals,larsxschneider,2016-07-12 06:21:44,1,1,1,0,"more info here: https://github.com/github/git-lfs/pull/1361#issuecomment-231876123
",83,True,en,0
1340,1,1,0,Externals,ReDetection,2016-06-30 20:20:06,17,8,2,0,"Fixes #1330. 
I'm not golang expert, feel free to spot a problem. In fact, I need help with debug message — it was in the `SetAuthType` and now it's not, because resubmitting might not happen anymore, and I did not copied it to every usage. Maybe, I should just change the message itself, so I would just indicate preference to resubmit? 
",341,False,en,0
1247,1,1,0,Internals,ttaylorr,2016-05-24 22:57:26,3,3,2,0,,0,False,en,1
1225,1,3,2,Internals,technoweenie,2016-05-16 23:19:47,26,8,2,0,"Fixes #1202 by skipping any tests that fail:

``` bash
$ GO15VENDOREXPERIMENT=0 go test ./lfs ./git -v
=== RUN   TestExistingUpload
--- SKIP: TestExistingUpload (0.00s)
    upload_test.go:929: Not in a git repository
=== RUN   TestUploadWithRedirect
--- SKIP: TestUploadWithRedirect (0.00s)
    upload_test.go:929: Not in a git repository
=== RUN   TestSuccessfulUploadWithVerify
--- SKIP: TestSuccessfulUploadWithVerify (0.00s)
    upload_test.go:929: Not in a git repository
=== RUN   TestSuccessfulUploadWithoutVerify
--- SKIP: TestSuccessfulUploadWithoutVerify (0.00s)
    upload_test.go:929: Not in a git repository
=== RUN   TestUploadApiError
--- SKIP: TestUploadApiError (0.00s)
    upload_test.go:929: Not in a git repository
=== RUN   TestUploadStorageError
--- SKIP: TestUploadStorageError (0.00s)
    upload_test.go:929: Not in a git repository
=== RUN   TestUploadVerifyError
--- SKIP: TestUploadVerifyError (0.00s)
    upload_test.go:929: Not in a git repository
```

I'm not crazy about it, but it at least unblocks #1201. The upload tests are all using the legacy LFS API, so I don't think it's worth our time to update them. The newer LFS Batch API is tested primarily through the integration test suite.

Maybe in #1201's implementation, `script/cibuild` can run tests against a repo-less source directory when given a special ENV var, so it can be added to the suite of Travis tests in `.travis.yml`. This would catch future regressions.

/cc @javabrett @sinbad
",1481,True,en,2
1212,1,7,0,Externals,javabrett,2016-05-10 09:46:10,6,1,1,0,"…ny command.  Fixed #1210 .
",30,True,da,0
1208,1,2,0,Externals,hbons,2016-05-06 15:45:53,1,1,1,0,,0,False,en,0
1194,1,8,0,Externals,javabrett,2016-05-03 00:31:45,3,1,1,0,"… string. Fixed #1192.
",25,True,bn,0
1180,8,3,0,Internals,technoweenie,2016-04-25 14:41:54,10,1,1,0,"I'm trying a new thing. Previously, I created an issue [like this](https://github.com/github/git-lfs/issues/844) to track changes for the upcoming version. By making a PR against the readme, we remove any need to do any markdown cleanup with the release notes, and we rely on git to keep a history of changes to this changelog.

If we have any TODOs for upcoming releases, they can still be added as task list items to this PR thread. Only completed things will go in the changelog.
- [ ] Add --system config commands, elevate install config to system scope when root/packaged #1177 (@javabrett)
- [x] Fix user prompts in `git lfs clone` #1159 (@sinbad)
- [x] Improve guidance on how to resolve a failure of `git lfs install` because of existing hooks (@sinbad)
  https://github.com/github/git-lfs/pull/1117
- [ ] Account for url.<url>.insteadOf in all operations #1117
",870,True,en,0
1173,3,5,4,Internals,jonmagic,2016-04-22 21:50:02,88,1,2,0,"This may be a possible solution to https://github.com/github/git-lfs/issues/1125 but we are Go and git-lfs newbs so we could use some guidance.
- Is this approach even close to how y'all would do this?
- Should we create a new test file for lfs/http.go so that we can test this method specifically or should we add an integration test, or something else entirely?

/cc @LizzHale 
",380,False,en,1
1147,1,3,0,Externals,pabloguerrero,2016-04-14 20:51:49,1,1,1,0,,0,False,en,0
1141,1,1,0,Externals,nirgeier,2016-04-13 01:38:50,40,27,1,0,"Improve README file
",20,True,en,0
1133,14,4,7,Externals,sinbad,2016-04-08 13:25:09,302,79,25,0,"Replaces #727 

Generates the zsh completion script dynamically from a combination of Cobra data and the ManPages dictionary. Tested with ohmyzsh so far.

So far only works with `git-lfs` command, not `git lfs`. I've tried to make this work and I can get as far as overriding the `git` completion in this script, but can't figure out how to only override it for the `lfs` subcommand and delegate back to the original completions for everything else. My script-fu is not strong enough yet.
",489,True,en,0
1117,1,11,7,Externals,artagnon,2016-03-31 02:25:58,0,0,0,0,"We tackle the problem in two places: first, when a raw clone url is given, we
must load possible replacement for substrings from the config; second, when we
are fetching a certain remote's url from the config, we must try to replace the
relevant part of the url.

The implementation iterates over the map insteadOfs, and attempts to
strings.Replace() the url with all the key-value pairs.
",389,False,en,1
1106,3,1,0,Externals,chittunoo,2016-03-22 17:18:27,79,13,5,0,,0,False,en,2
1103,1,2,0,Externals,javabrett,2016-03-22 09:43:38,1,1,1,0,"Current API cannot re-read package File contents.  Found during work on #1074. See also https://github.com/computology/packagecloud-ruby/issues/14.

The symptoms here are that a second and subsequent upload based on the same `Package` object fail.  Proxy debug shows that the POSTed form contains empty file data.  This is because `Package` opens the `File` (when passed as a string path), but `Client` reads the contents into MIME during the put package.  There's no close/reopen/rewind on the file, so on subsequent calls there is no data left.

Ideally `Package` bug above could be fixed such that that class reads the MIME bytes and closes the file it opens, so that it can be reused.  But for now, just create a fresh `Package` for each upload.

This may or may not account for sparse package coverage for 1.1.2 on packagecloud.
",834,True,en,0
1085,1,13,3,Externals,epriestley,2016-03-17 23:24:42,37,0,2,0,"Fixes issue #1069, sort of, in theory. This is likely more of a starting point. Major issues:
- No meaningful test coverage.
- Pushing to a raw URL scans and tries to push every object in the repository.

Overview:

This treats any ""ssh"", ""http"", ""https"", ""git"" or protocol-free-with-a-colon-in-it remote name as a valid raw remote URL.

I'm not sure how to effectively test this, because it seems difficult to stub/simulate any of these protocols locally, and `git-lfs` won't work with `file://`, etc. Existing tests pass locally, and the existing test to verify that `git-lfs push not-a-remote` encounters an error passes (this is correctly detected as not being a valid remote).

I manually tested positive cases with, e.g.:

```
$ GIT_TRACE=1 git-lfs push git@github.com:epriestley/poems.git master
...
Git LFS: (1 of 7 files, 6 skipped) 11 B / 87.16 KB, 87.15 KB skipped    
```

One possible issue is that this causes this `rev-list` command to execute:

```
trace git-lfs: run_command: git rev-list --objects master --not --remotes=git@github.com:epriestley/poems.git
```

`git` runs this, but it fails to exclude anything and lists every object in the repository.

A better strategy might be:
- If the URL is raw, run `git ls-remote <url>` instead.
- Pass the list of remote refs to `--not` instead of `--remote <remote>`.

I can pursue this refinement, but didn't want to get too far into things if I'm on the wrong track.
",1432,False,en,0
1079,1,3,0,Internals,technoweenie,2016-03-17 15:28:00,23,0,1,0,"The scanner code doesn't handle git errors at all. I would expect this `git lfs push` command to fail, but it just returns successfully with no output. The problem is that the rev-list call is erroring, and git lfs is just rolling with it.

```
    + git lfs push --dry-run origin ambiguous-branch-name
    + tee push.log
    + echo 'actual git command:'
    + git rev-list --objects ambiguous-branch-name --not --remotes=origin
    fatal: ambiguous argument 'ambiguous-branch-name': both revision and filename
    Use '--' to separate paths from revisions, like this:
    'git <command> [<revision>...] -- [<file>...]'
```
",624,True,en,1
1060,10,0,0,Externals,miumok98,2016-03-06 23:55:38,124,86,5,0,,0,False,en,2
1058,13,0,0,Externals,steffix0168,2016-03-03 07:38:01,187,36,26,0,,0,False,en,5
1040,28,7,8,Internals,technoweenie,2016-02-24 19:14:10,693,254,15,0,"When pushing a repository to a new host, Git LFS pushes each branch or tag individually. This leads to a lot of skipped objects. Assuming all branches are based on master, then there should be a lot of duplicate objects. Here's a push with a repository with 502 objects: 501 in master, and an extra in another branch:

``` bash
$ time git push 5 --all
Git LFS: (501 of 501 files) 1.85 KB / 1.85 KB
Git LFS: (0 of 501 files, 501 skipped) 0 B / 1.85 KB, 1.85 KB skipped
Git LFS: (1 of 502 files, 501 skipped) 3 B / 1.86 KB, 1.85 KB skipped
Git LFS: (0 of 501 files, 501 skipped) 0 B / 1.85 KB, 1.85 KB skipped
Counting objects: 516, done.
Delta compression using up to 4 threads.
Compressing objects: 100% (511/511), done.
Writing objects: 100% (516/516), 70.52 KiB | 0 bytes/s, done.
Total 516 (delta 1), reused 512 (delta 0)
To https://git-server/technoweenie/symmetrical-octo-pancake
 * [new branch]      1 -> 1
 * [new branch]      2 -> 2
 * [new branch]      3 -> 3
 * [new branch]      master -> master
git push 5 --all  2.06s user 1.51s system 7% cpu 51.051 total
```

With this PR:

``` bash
$ time git push 4 --all
Git LFS: (501 of 501 files) 1.85 KB / 1.85 KB
Git LFS: (1 of 1 files) 3 B / 3 B
Counting objects: 516, done.
Delta compression using up to 4 threads.
Compressing objects: 100% (511/511), done.
Writing objects: 100% (516/516), 70.52 KiB | 0 bytes/s, done.
Total 516 (delta 1), reused 512 (delta 0)
To https://git-server/technoweenie/symmetrical-octo-funicular
 * [new branch]      1 -> 1
 * [new branch]      2 -> 2
 * [new branch]      3 -> 3
 * [new branch]      master -> master
git push 4 --all  1.62s user 0.89s system 5% cpu 45.280 total
```
",1669,True,en,2
1038,6,2,3,Internals,technoweenie,2016-02-24 18:48:27,98,70,4,0,"This is a quick code spike to getting the `git lfs push` command to run on individual local refs when given `--all`. Could be useful for sending ref info in #1036.

This may run into issues if the local branch doesn't match the remote tracking branch...
",254,True,en,1
1037,1,1,0,Internals,technoweenie,2016-02-24 18:20:54,7,5,2,0,"More error handling from #1023.
",32,True,en,0
1036,10,6,0,Internals,technoweenie,2016-02-24 16:52:16,410,39,11,0,"Re-applied #969 against the current master, fixing some merge conflicts.
",73,True,en,0
1027,1,0,0,Internals,technoweenie,2016-02-23 17:53:29,2,1,1,0,"This backports #1023.

Conflicting files:
",42,True,en,0
1024,1,12,0,Externals,sinbad,2016-02-23 16:46:53,18,0,5,0,"Addresses #1021 in the most minimal way possible for now.

I suggest moving to standard Go vendoring and flipping this option to `GO15VENDOREXPERIMENT=1` but that will be a bigger change. We can either use `git submodule` or `git subtree` but personally I'd prefer `subtree` because it has fewer edge cases (and we've embedded the vendor packages in this repo until now anyway). I can do that as a follow up PR if you agree.
",425,True,en,1
1019,1,2,0,Externals,bradh,2016-02-20 22:02:33,0,0,0,0,,0,False,en,0
1008,2,9,0,Externals,rlaakkol,2016-02-16 15:33:20,4,0,1,0,"Adding the Wait()s in the goroutines which handled the stdin:s of the processes caused some random failures, but this way seems to work better!
",144,True,en,0
999,1,3,1,Externals,rlaakkol,2016-02-12 10:08:52,4,0,1,0,"For issue #996 

When pushing a large amount of commits, an increase in the number of zombie processes can be detected from the process table, specifically 3 new zombies for each commit that is handled. This was fixed by calling exec.Wait() for the commands that were called using exec.Start().

I'm not entirely sure if the calls for exec.Wait() are in their appropriate places here, but at least this seems to do the trick for me.
",433,True,en,0
969,9,18,2,Externals,dluksza,2016-02-03 11:06:08,410,37,11,0,"Adds ""ref"" parameter extracted from git pre-push hook into the upload
request. This way servers with branch access permissions can enforce
them before large objects are transfered.

Issue: #845
",194,False,en,0
962,3,1,0,Internals,technoweenie,2016-01-29 20:46:30,84,0,3,0,"Adds tests to #927.
",20,True,en,2
929,1,0,0,Externals,sander120786,2016-01-11 21:55:43,10,8896,74,0,,0,False,en,13
927,1,5,0,Externals,rikdev,2016-01-11 06:47:42,0,0,0,0,"If git lfs repository is used as submodule then git lfs can't find configure file (.lfsconfig or .gitconfig), because git lfs looks for the configure file in the directory <root_repository>/.git/modules (GIT_WORK_TREE) and the configure file is located in directory <root_repository>/<submodule_path>.
",302,True,en,0
918,250,0,0,Externals,Ignorant720,2016-01-04 05:52:29,13000,1281,167,0,,0,False,en,44
869,1,2,0,Externals,sinbad,2015-11-26 16:41:44,0,9,1,0,"I'm not sure what problem this was originally solving but it causes false-positives in SourceTree and some scripts that I run. 

Common perfectly valid cases where this can happen include using the '-c' option to git on any setting that's already specified in the gitconfig. It's normal to want to override settings like this sometimes and the warnings look scary when everything is fine.

If there's a more specific way to solve the original problem please let me know.
",471,True,en,0
850,9,12,4,Externals,noamt,2015-11-21 03:24:26,95,27,10,0,"Adding the following metadata headers to the upload request:
- Object ID
- Original file name
- Git branch
- Git ref

Adding these headers will benefit smart remote repositories and will help improve BLOB management and tracking.
",230,False,en,1
830,1,0,0,Externals,AndrewJDR,2015-11-12 05:12:48,5,8,1,0,"This change makes it so --skip does the smudge if the file
is in cache. It still skips automatic downloads as one would
expect.

This is more convenient, since it prevents one from having
to 'git lfs pull' after every 'git checkout' if the needed
objects are already available in .git/lfs/objects.

Note that the --skip option for smudge is documented as
follows:
""Skip automatic downloading of objects on clone or pull.""
So even after this change we're still in line with the
documentation.
",492,False,en,0
822,3,1,0,Externals,jiangxin,2015-11-09 12:05:39,20,7,4,0,"Some paths are real paths (all symlinks are resolved) like LocalWorkingDir and git.RootDir(),
which are from the command `git rev-parse --show-toplevel`. But others (like LocalGitDir and
may others from os.Getwd() are not.  This is why when `git lfs trace foo` on a symlink worktree,
will stop by:

```
foo is outside repository
```

I found there is a similar PR #818 , maybe can be merged together. @sinbad 
",410,False,en,0
816,2,1,2,Externals,difro,2015-11-05 06:13:12,9,2,4,0,"This will normalize all directories for proper comparison.

This fixes #811 
",77,True,en,2
803,250,0,0,Externals,ritthisakdi,2015-10-29 14:18:54,26151,5398,445,0,,0,False,en,66
752,2,3,0,Externals,Aorjoa,2015-10-17 10:10:19,4,0,1,0,"For fixed issue #717 and I have an question.
Why we provide flag `local`and `force` in source code but in [help page](https://github.com/github/git-lfs/blob/master/docs/man/git-lfs-init.1.ronn) not found how to use it?
",219,False,en,0
