pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,merged_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
15169,1,0,0,Internals,jasonrudolph,2017-08-05T02:28:07Z,21,21,1,0,"Fixes #15158

---

As shown in #15158, [these assertions in `spec/text-editor-component-spec.js`](https://github.com/atom/atom/blob/29810c6cd1924e08126bd18d759b80abfd1c199c/spec/text-editor-component-spec.js#L1462-L1463) occasionally fail on AppVeyor:

```
TextEditorComponent
  highlight decorations
    it can flash highlight decorations
      Expected false to be true.
        at it (C:\projects\atom\spec\text-editor-component-spec.js:1462:53)
      Expected false to be true.
        at it (C:\projects\atom\spec\text-editor-component-spec.js:1463:53)
```

I haven't been able to reproduce the failure locally, but after discussion with @nathansobo, we have a hunch regarding the source of the intermittent failures. It seems that the flash for class 'c' sometimes ends before the flash for class 'd' happens:

```js
// Flash existing highlight
decoration.flash('c', 100)
await component.getNextUpdatePromise()
expect(highlights[0].classList.contains('c')).toBe(true)
expect(highlights[1].classList.contains('c')).toBe(true)

// Add second flash class
decoration.flash('d', 100)
await component.getNextUpdatePromise()
expect(highlights[0].classList.contains('c')).toBe(true) // <== occasionally fails
expect(highlights[1].classList.contains('c')).toBe(true) // <== occasionally fails
expect(highlights[0].classList.contains('d')).toBe(true)
expect(highlights[1].classList.contains('d')).toBe(true)
```


Prior to this PR, we only flashed class 'c' for 100ms, and perhaps that isn't always enough time. In this PR, we increase the flash duration from 100ms to 1000ms, greatly increasing the likelihood that we're allowing enough time for the flash on class 'd' to take place before the flash for class 'c' ends. (Even 1000ms doesn't _guarantee_ that we're allowing enough time, but we don't have a better solution available at the moment.)

This PR also extracts the involved assertions into their own test, so that 1) we can more clearly explain the scenario that these assertions are testing and 2) it will be easier to isolate any future intermittent test failures related to these assertions.
",2140,True,en,0
15163,7,4,0,Externals,wbinnssmith,2017-09-01T00:09:02Z,84,5,5,27,"This implements automatic focus management for modal panels using the excellent focus-trap module.

Upon being shown, modals will have their first tabbable element automatically focused, and shifting focus with the tab key (or more correctly the core:focus-next command) will be limited to the contents of the modal. If the modal does not have any tabbable elements, focus() will be sent to the panel's root element (if it implements it).

I'm happy to update this to *always* calls focus on the panel's root element, but then modal implementers would need to handle that and focus things on their own. I'd argue the tabbable element behavior is more accessible though :)

This has the effect of not automatically closing most of Atom's own modals whenever the tab key is pressed, which was an odd nonstandard behavior, IMO.

This also automates returning focus to the element that had focus before the modal was shown, something up until now had to be implemented in every modal in Atom.

This likely breaks a few contracts for existing Atom packages that create modals, but I've found this doesn't conflict behaviorally with well-behaved modals like the command palette which implement their own focus management (which can be removed if this lands).

Released under CC0.",1273,True,en,0
15154,2,0,3,Internals,jasonrudolph,2017-08-04T00:19:08Z,3,8,1,0,"Fixes #15122

---

As shown in #15122, [these assertions in `spec/text-editor-component-spec.js`](https://github.com/atom/atom/blob/7d6bd2a6b19be004254865d163d74bd5e849be2f/spec/text-editor-component-spec.js#L414-L415) occasionally fail on AppVeyor:

```
TextEditorComponent
  rendering
    it blinks cursors when the editor is focused and the cursors are not moving
      Expected '0' to be '1'.
        at it (C:\projects\atom\spec\text-editor-component-spec.js:414:49)
      Expected '0' to be '1'.
        at it (C:\projects\atom\spec\text-editor-component-spec.js:415:49)
```

I haven't been able to reproduce the failure locally, but I have a hunch regarding the source of the intermittent failures. I think it might be a case of ""overspecification"" in the test's assertions. The test expects the blinking cursor to *start* in the visible state, and then transition to the invisible state. When we see the failure above, I suspect that the cursor has already transitioned from the visible state to the invisible state by the time the assertions run.

Since the test aims to verify that the cursor blinks [1], it seems like we should focus on the blinking, and not worry about the *initial* state of the cursor. This PR removes the assertions that verify the initial state of the cursor, and instead asserts that the cursor toggles between the visible and the invisible state.

@nathansobo: Given your familiarly with this test, would you mind reviewing this change? I *think* this change has a good chance of resolving the intermittent failures while still maintaining the spirit of the test. What do you think?

---

[1] eb22b58756add00ae8f2a00d123e52e8ae2f6c69 introduced this test as a smoke test for cursor blinking
",1751,True,en,0
15148,3,4,0,Internals,nathansobo,2017-08-03T19:27:44Z,16,15,3,0,"@as-cii @jasonrudolph This cleans up the test noise we were seeing on our package.

In #9268, @thomasjo set the `ELECTRON_ENABLE_LOGGING` environment variable to true. He states in that PR that this was necessary to enable `console.log` to go to `stdout`, and I didn't take the time to go back and test that ancient version of Electron to confirm this to be true, but I'll take him at his word.

Now, however, `console.log` seems to work irrespective of this environment variable. Furthermore setting this environment variable has the unfortunate side effect of causing lots of fairly low level warning messages from within Chromium's internals to spam the console when Atom is run headless. In this PR, I remove the lines from `atom.sh` and `atom.cmd` that set this variable. It's still possible to automatically assign the variable via the `--enable-electron-logging` flag.

@damieng would you mind checking my changes in `cmd.sh` and maybe @ungb could you test it out? I just want to make sure I didn't break the script.",1029,True,en,0
15147,1,0,0,Internals,nathansobo,2017-08-03T14:11:04Z,26,4,3,0,"In the previous implementation of text editor rendering, [we were assigning an inline height on decoration elements](https://github.com/atom/atom/blob/b580ff8642d4401892c730f6bd2e1b38bd00b3e5/src/custom-gutter-component.coffee#L104). The rewrite in #13880 accidentally dropped this behavior, which was causing empty decoration elements to be zero height and not display a background in some cases. We also drop the `width: min-content` style on the `.line-number` class, which is being used by packages to style decorations in some cases. This width setting was needed at one phase of development but doesn't appear to be needed any longer.

Here is an example with `linter-ui-default` (configured with gutter decorations on the right), `nucleus-dark` UI theme, and `dracula` syntax theme.

Before this PR:
![screen shot 2017-08-02 at 8 37 33 pm](https://user-images.githubusercontent.com/1789/28903512-8e1e0db4-77c2-11e7-85b9-16ba71249b1a.png)

After this PR:
![screen shot 2017-08-02 at 8 38 22 pm](https://user-images.githubusercontent.com/1789/28903519-934a037e-77c2-11e7-8c07-3046de154d86.png)

This needs to be hot-fixed to 1.19 before we roll the railcars.

/cc @jasonrudolph ",1195,True,en,0
15145,1,0,0,Internals,jasonrudolph,2017-08-02T22:30:45Z,1,1,1,0,"Upgrade tree-view to hopefully 🤞 fix the intermittent CI failures described in https://github.com/atom/tree-view/issues/1155.

xref: https://github.com/atom/tree-view/pull/1156",181,True,en,0
15138,3,4,0,Externals,alanyee,2017-08-02T16:57:49Z,4,4,1,1,"
### Description of the Change

-Added Homebrew install instructions for macOS
-Made explicit HTTPS calls
-Minor url cleanup

### Alternate Designs

N/A

### Why Should This Be In Core?

Most macOS developers use Homebrew, so having the instructions on the README would be helpful. HTTPS calls make web browsing safer.

### Benefits

The benefits are the same reason why they should be in core, and that there should be no drawbacks for including them in the README.

### Possible Drawbacks

N/A

### Applicable Issues

N/A",548,False,en,0
15137,1,0,0,Internals,BinaryMuse,2017-08-01T17:40:21Z,1,1,1,0,"### [github](https://github.com/atom/github)

v0.3.8...v0.3.9-0

* [atom/github#1034 - Always use URIs to manage Git/GitHub dock items](https://github.com/atom/github/pull/1034)
* [atom/github#1000 - Fixes PR label legibility](https://github.com/atom/github/pull/1000)
* [atom/github#1057 - Collect an --exec-path from a native git installation, if any](https://github.com/atom/github/pull/1057)
* [atom/github#1058 - Copy the CircleCI template, but pull from my branch](https://github.com/atom/github/pull/1058)
* [atom/github#1060 - Add CircleCI README badge](https://github.com/atom/github/pull/1060)
* [atom/github#1065 - Pass credentials correctly when username is provided in the git URL](https://github.com/atom/github/pull/1065)
* [atom/github#1068 - Move assertions in GitPromptServer tests out of the server process](https://github.com/atom/github/pull/1068)
* [atom/github#1016 - [WIP] Use Atom opener to display file diff](https://github.com/atom/github/pull/1016)",987,True,en,0
15135,1,1,0,Internals,jasonrudolph,2017-08-01T17:39:53Z,1,0,1,0,"Fixes #15062

## Demo

### With linter-ui gutter highlights to right of line numbers (default)

#### 1.18

![1 18-right](https://user-images.githubusercontent.com/2988/28797560-c0e23860-760f-11e7-9ced-0bd1f75b8828.png)

#### 1.19 before this PR

![1 19-before-right](https://user-images.githubusercontent.com/2988/28797561-c0e455e6-760f-11e7-8cb6-7ff053f95a77.png)

#### 1.19 after this PR

![1 19-after-right](https://user-images.githubusercontent.com/2988/28797558-c0dfa74e-760f-11e7-88f0-7d31b812a931.png)

### With linter-ui gutter highlights to left of line numbers

#### 1.18

![1 18](https://user-images.githubusercontent.com/2988/28797559-c0e19770-760f-11e7-8a06-056cb6afdc09.png)

#### 1.19 before this PR

![1 19-before](https://user-images.githubusercontent.com/2988/28797562-c0e48264-760f-11e7-95ad-b0754bbc42b8.png)

#### 1.19 after this PR

![1 19-after](https://user-images.githubusercontent.com/2988/28797563-c0e46784-760f-11e7-9215-c7227dc200f5.png)

---

xref #13880, which we believe to be the source of the regression that we're fixing in this PR",1100,True,en,0
15124,25,2,0,Internals,smashwilson,2017-08-03T10:54:55Z,71,16,6,4,"Use the JUnit XML reporter from [jasmine-reporters](https://www.npmjs.com/package/jasmine-reporters) to produce test reports on CI builds on CircleCI and AppVeyor. This should expose test metadata that we can use to:

* More quickly diagnose failures
* Produce metadata that we can consume to identify flakes over time",321,True,en,2
15121,4,1,0,Internals,maxbrunsfeld,2017-08-01T16:55:28Z,1,1,1,3,"Depends on https://github.com/atom/text-buffer/issues/241
Depends on https://github.com/atom/superstring/pull/19
Depends on https://github.com/atom/superstring/pull/21
Refs https://github.com/atom/text-buffer/issues/240

/cc @hansonw Could you give this is a try with some remote files when you get a chance?",313,False,en,0
15108,3,2,0,Internals,nathansobo,2017-07-31T19:35:27Z,1,3,1,4,"Prior to this PR, we were mocking `Date.now` once in the spec helper, then blowing up with a redundant mock error when `jasmine.useMockClock` is called.

Since this was newly introduced, let's only set it up when clock mocking is specifically requested to minimize breakage. We really need to deprecate the global spec helper someday. It's bad news.

This needs to be hot-fixed to 1.19.

/cc @hansonw",406,True,en,0
15082,1,1,0,Externals,t9md,2017-07-24T20:56:21Z,4,4,1,0,"`Array.prototype.map` call callback with `callback(item, index, this)`.
So using `bind` is not appropriate for the function which take 2nd arg.

cc @maxbrunsfeld 

### Requirements

* Filling out the template is required. Any pull request that does not include enough information to be reviewed in a timely manner may be closed at the maintainers' discretion.
* All new code requires tests to ensure against regressions

### Description of the Change

I found this via code-reading. Not sure there is already reported issue.
Calling `pane.destroyItems()` don't `@promptToSaveItem` for items with index greater than 0.
Since map pass index, index goes to `force` arg of `destroyItems`. `force` become true unless index `0`.

<!--

We must be able to understand the design of your change from this description. If we can't get a good idea of what the code will be doing from the description here, the pull request may be closed at the maintainers' discretion. Keep in mind that the maintainer reviewing this PR may not be familiar with or have worked with the code here recently, so please walk us through the concepts.

-->

### Alternate Designs

No

<!-- Explain what other alternates were considered and why the proposed version was selected -->

### Why Should This Be In Core?

Bug
<!-- Explain why this functionality should be in atom/atom as opposed to a package -->

### Benefits

Bug free.
<!-- What benefits will be realized by the code change? -->

### Possible Drawbacks

No.
<!-- What are the possible side-effects or negative impacts of the code change? -->

### Applicable Issues

<!-- Enter any applicable Issues here -->
",1683,False,en,0
15081,1,13,7,Externals,mortenpi,2017-12-18T00:52:21Z,9,3,1,146,"**What problems does this solve?** Let's assume I have two `$ATOM_HOME` directories `A/` and `B/`, with different packages, themes etc. Currently, if I start Atom in the following way

```bash
$ ATOM_HOME=A/ atom
$ ATOM_HOME=B/ atom
```
the second one opens up a new Atom window, but uses packages etc. from `A/`, which feels counter-intuitive. Instead I propose that instances would be per `$ATOM_HOME`. On Linux this can be achieved by having sockets be per-`$ATOM_HOME` it seems.

This would be helpful for IDEs (e.g. [Juno](http://junolab.org/)) which load a lot of IDE-specific features and UI components. With this PR you could simply have a `juno` ""executable"" that wraps around an existing Atom installation, but does not interfere with normal Atom usage:

```sh
#!/bin/sh
export ATOM_HOME=$HOME/.juno
exec atom $@
```

**How does it solve it?** This PR puts the socket into `$ATOM_HOME`, instead of `os.tmpdir()`.

I've been running `1.20.0-dev` with this change for a week or so now and it has been working fine so far. But I'm not sure whether this particular PR is the best solution.

Also, it is Linux-specifc (and macOS?). I can't test this on macOS, nor provide a solution for Windows. If someone could provide a more complete solution I'd be happy if this PR would be superseded.

**Drawbacks/alternatives.** I don't see this affecting normal Atom usage in any way.

In case sockets have to be under `os.tmpdir()` (due to potential filesystem permission issues or something like that?), then an alternative would be to have a `abspath(process.env.ATOM_HOME)`-dependent piece in the socket name, where `abspath` would resolve any relative paths etc.",1688,True,en,0
15059,1,0,0,Internals,damieng,2017-07-19T19:52:32Z,35,76,3,0,,0,False,en,0
15054,1,0,0,Internals,damieng,2017-07-19T02:41:05Z,6,0,1,0,"e.g.

```
Installing script dependencies         
Installing apm                         
apm  1.18.2                            
npm  3.10.10                           
node 6.9.5 x64                         
python 2.7.12                          
git 2.10.2.windows.1                   
visual studio 2015                     
Installing modules done                
Installing one-dark-syntax@1.7.1 done  
```",426,True,en,0
15052,2,1,0,Internals,nathansobo,2017-07-19T02:27:09Z,1,1,1,0,"For some reason, `npm` isn't flattening all of `apm`'s indirect dependencies in its `node_modules` folder, violating an assumption we're making about the path of `node-gyp`, which is a dependency of the bundled `npm`. To work around this, we're adding an explicit dependency on `node-gyp` so we always know where it will be located.",332,False,en,0
15051,1,1,0,Internals,maxbrunsfeld,2017-07-18T23:08:58Z,12,3,2,0,"Fixes https://github.com/atom/atom/issues/15042
Fixes https://github.com/atom/atom/issues/15002
Fixes https://github.com/atom/atom/issues/15031
Fixes https://github.com/atom/atom/issues/14834
Fixes https://github.com/atom/atom/issues/14794
Fixes https://github.com/atom/atom/issues/14980

/cc @iolsen @ungb This needs to go out in a 1.19 hotfix asap.

🍐 'd with @nathansobo ",386,False,en,0
15043,1,0,0,Internals,damieng,2017-07-17T18:36:42Z,1,0,1,0,Merged the access keys in https://github.com/atom/atom/commit/7c681905bd81948a09b54fc6013a917852148f12 but forgot that accelerators in buttons were opt-in via the `normalizeAccessKeys` option in the intervening time.,216,False,en,0
15041,1,0,1,Internals,jasonrudolph,2017-07-17T15:34:47Z,4,4,4,0,"Fixes #15037.

---

To overcome issues with npm 5.2, https://github.com/atom/atom/pull/15004 and https://github.com/atom/atom/pull/15014 configured the build process to use npm 5.1. That change resolved the issues we were seeing with the AppVeyor build [A], but it unintentionally introduced a problem for anyone attempting to build Atom with Node 8.

While the [CI builds use Node 6.9.4](https://github.com/atom/atom/blob/3d02234cbdf701a851d9b1239d67dcdbc8808146/circle.yml#L19-L20), we aim to support [Node 6 or newer](https://github.com/atom/atom/blob/d61967bff479acbdc6216dc9618879ebe8d23910/docs/build-instructions/macOS.md#requirements). However, pinning npm to 5.1 causes problems when trying to build with Node 8 [B].

To resolve the original problems that we were addressing in https://github.com/atom/atom/pull/15004 and https://github.com/atom/atom/pull/15014, _and_ to restore support for building Atom with Node 8, this PR updates the build to use npm 5.3. The CI builds still use Node 6.9.4, but you should be able to build locally with Node 6 or newer once this PR is merged.

---

[A] Example AppVeyor build failure prior to pinning npm version: https://ci.appveyor.com/project/Atom/atom/build/7267/job/3narmqtij0sgb28f

[B] Example Circle CI build failure using npm 5.1 and Node 8.1.4: https://circleci.com/gh/atom/atom/4364

",1359,True,en,0
15023,1,0,0,Internals,jasonrudolph,2017-07-14T14:43:47Z,1,1,1,0,"This PR upgrades image-view to incorporate the changes in https://github.com/atom/image-view/pull/136, which fix the issue described in https://github.com/atom/image-view/issues/132. With this change, we restore the ability to see dimensions and file size for images shown in a pending pane item (e.g., pending pane items opened when browsing images via the tree view).",369,False,en,0
15014,1,0,0,Internals,damieng,2017-07-13T19:31:50Z,4,4,4,0,,0,False,en,0
15013,2,3,0,Internals,as-cii,2017-07-13T16:59:23Z,35,0,2,0,"Fixes #15005.

Previously, when `setModel` was called, we forgot to update the pointer to the component in the newly supplied editor. This was causing the element to not update in response to model updates but only as a result of focus or visibility changes. We suspect this regressed during the rewrite of the editor rendering layer.

With this pull request we will now correctly swap the element's underlying editor by updating the component pointer on the newly supplied editor. Also, if the element was already attached to another editor, we will null out the component reference on it, because one instance of `TextEditorElement` can only represent one instance of `TextEditor`.

/cc: @nathansobo @tjfryan ",717,True,en,0
15011,2,1,0,Externals,mehcode,2017-07-14T05:29:44Z,3,3,2,0,Fixes #15010 ,13,False,en,0
15008,17,0,0,Externals,50Wliu,2017-07-14T16:47:52Z,16,15,2,1,"### Requirements

* Filling out the template is required. Any pull request that does not include enough information to be reviewed in a timely manner may be closed at the maintainers' discretion.
* All new code requires tests to ensure against regressions

### Description of the Change

* language-javascript
  * JSDoc overhaul
  * Add a return snippet
  * Recognize `stringify` as `support.function.js`
  * Resolve incompatibilities with Linguist
* language-css
  * Add `fr` unit
  * Add semicolon to `import` snippet
* language-sass
  * Inherit number matching from language-css
  * Adjust variable and map scopes
  * Tokenize placeholders in at-rules
* language-less
  * Inherit number matching from language-css
  * Add punctuation scopes to variables
  * Stop matching URLs at first closing parenthesis
  * Resolve incompatibilities with Linguist
* language-clojure
  * Don't tokenize trailing whitespace as invalid
  * Don't tokenize escaped semicolons as comments
  * Add support for `.joke` and `.joker` files
* language-coffee-script
  * Resolve incompatibilities with Linguist
  * Add support for escaped JavaScript
* language-yaml
  * Resolve incompatibilities with Linguist
* language-xml
  * Allow space after attribute name
* language-php
  * Clean up grammar file
  * Tokenize `$this` as `variable.language.this.php`
  * Scope cleanup
  * Add `AND` as a valid SQL keyword
  * Tokenize parentheses
  * Fix inline include not stopping at the closing PHP tag
  * Tokenize multiple exceptions in a catch clause
  * Tokenize typehinted function arguments with default values
  * Tokenize function return values
  * Support `use` in traits
  * Tokenize the special `class` keyword when used in scope resolution
  * Remove erroneous function pass-by-reference regex
  * Support namespaced typehints
  * Add basic support for commas
  * Add structure to switch statements
  * Tokenize PHPDoc param types
* language-sql
  * Clean up comment regexes
  * Tokenize bare `float` type
* language-ruby
  * Tokenize embedded XML in heredocs
  * Fix end-of-heredoc tokenization
* language-hyperlink
  * Fix `mailto` scope
  * Do not inject inside regexp strings, even in text grammars
* language-gfm
  * Tokenize codeblocks containing unrecognized languages
* language-shellscript
  * Resolve incompatibilities with Linguist
* language-python
  * Update auto-indent regexes

### Possible Drawbacks

language-php regressions as I changed probably more than half the regexes.
JSDoc overhaul in language-javascript.
The fact that this language update is absolutely massive because I think I missed the last update I wanted to do and then went on vacation before getting this one out.",2751,True,en,0
15004,1,1,0,Internals,damieng,2017-07-12T23:50:38Z,1,1,1,0,"5.2 causes errors with eslinter-plugin-react
",46,True,en,0
15003,5,2,1,Internals,damieng,2017-07-17T22:54:06Z,28,20,2,5,,0,False,en,0
14998,1,6,0,Internals,simurai,2017-08-29T01:01:22Z,3,0,1,47,"### Description of the Change

This promotes the `.atom-dock-toggle-button-inner` to a GPU layer.

### Alternate Designs

- There would be other ways like `transform: translateZ(0)` or `backface-visibility: hidden`, but `will-change` is more official.
- We could also promote the parent element `.atom-dock-toggle-button`, but since the ""inner"" element is the one that actually gets transformed, it seems more appropriate.

### Why Should This Be In Core?

It's where the dock styles live.

### Benefits

Fixes this rendering issue: #14915

### Possible Drawbacks

Forcing layers could have some side effects elsewhere. 

### Applicable Issues

Fixes #14915
",682,True,en,0
14997,2,0,0,Internals,damieng,2017-07-13T19:33:33Z,15,13,1,1,Fixes #13933 ,13,False,en,0
14987,4,3,0,Internals,nathansobo,2017-07-11T22:59:10Z,23,40,2,1,"Fixes #8648

This PR fixes two regressions related to mouse handling introduced in the latest editor rewrite (#13880) and the upgrade to Electron 1.6.x (#12696).

* On Linux, the middle mouse button pasting text twice (#8648). This regressed because Chrome now seems to synthesize textInput events on mouseup when clicking with the middle button. We had custom logic to emulate this behavior that was rendered redundant by this change.

* On Mac, ctrl-clicking is interpreted by the OS as a right click that brings up the context menu. We weren't bailing out in this case, which caused the cursor to move after the context menu had closed.

We should hot-fix this to 1.19-releases once it is merged.

/cc @ungb ",721,True,en,0
14967,2,0,0,Internals,as-cii,2017-07-07T08:10:20Z,1,1,1,0,"This changes marker layer `onDidUpdate` events to occur after text-buffer `onDidChangeText` events. Also, those events will now be triggered at the end of the outermost transaction, analogously to `onDidChangeText`.",215,False,en,0
14959,6,0,0,Internals,BinaryMuse,2017-07-13T23:14:50Z,1,1,1,8,"### [github](https://github.com/atom/github)

v0.3.3...v0.3.8

* [atom/github#916 - Use chai-assert-async plugin from npm](https://github.com/atom/github/pull/916)
* [atom/github#915 - Upgrade Dugite to be ASAR-ready](https://github.com/atom/github/pull/915)
* [atom/github#896 - Edit commit message in editor](https://github.com/atom/github/pull/896)
* [atom/github#923 - Explicitly pin to 1.34.0 of dugite to pick up desktop/dugite#106](https://github.com/atom/github/pull/923)
* [atom/github#925 - Respect GIT_AUTHOR_*/GIT_COMMITTER_* environment variables](https://github.com/atom/github/pull/925)
* [atom/github#790 - Hey look some keybindings](https://github.com/atom/github/pull/790)
* [atom/github#980 - Fix tests that broke due to changes on Atom Beta](https://github.com/atom/github/pull/980)
* [atom/github#989 - Upgrade libstdg++ on Travis for our beta build](https://github.com/atom/github/pull/989)
* [atom/github#990 - Revert ""Upgrade libstdg++ on Travis for our beta build""](https://github.com/atom/github/pull/990)
* [atom/github#988 - Style error message](https://github.com/atom/github/pull/988)
* [atom/github#943 - add context menu labels when items are selected](https://github.com/atom/github/pull/943)
* [atom/github#1006 - Fix screenshots in package settings](https://github.com/atom/github/pull/1006)
* [atom/github#1012 - ⬆ nsfw@1.0.16](https://github.com/atom/github/pull/1012)
* [atom/github#1028 - ⬆ what-the-status@^1.0.2](https://github.com/atom/github/pull/1028)
* [atom/github#1031 - Fix `Repository#getGitDirectoryPath()` for absent or loading repos](https://github.com/atom/github/pull/1031)
* [atom/github#1032 - Add check for repository.isPresent() when observing text editors](https://github.com/atom/github/pull/1032)",1780,True,en,0
14955,2,1,0,Internals,as-cii,2017-07-05T12:18:15Z,40,12,2,0,"Fixes https://github.com/justmoon/relative-numbers/issues/41.
Refs: https://github.com/atom/atom/pull/14893#issuecomment-311430646.

Some packages rely on `data-screen-row` and/or `data-buffer-row` to provide their functionalities. As part of the editor rewrite, we accidentally removed `data-screen-row` from line number nodes, thus causing some packages (e.g. relative-numbers) to stop working.

With this pull-request, we are adding back `data-screen-row` on line numbers, which makes the packages relying on it work correctly again. As part of this bug fix, I noticed that we were not updating `data-buffer-row` and `data-screen-row` after initially constructing the element they referred to, so I have fixed this inconsistency in bcaf655.

I will merge this as soon as the build gets 💚, so that we can cherry pick it onto `1.19-releases` and let this pull-request go out with the next hot-fix release.

/cc: @atom/maintainers @avindra",951,False,en,0
14948,1,1,0,Internals,nathansobo,2017-07-05T21:24:44Z,6,6,2,1,"Fixes #14941

@lierdakil could you give this a look and see if it addresses the compatibility issues? Thanks very much for the report!",136,True,en,0
14931,8,21,2,Externals,UziTech,2018-01-09T13:12:46Z,37,11,2,192,"### Description of the Change

adds an `atom.commands.onDidFinish` function that is called after commands actually finish.

This will require commands that are asynchronous to return a promise so onDidFinish can know when a command is still working asynchronously.

### Alternate Designs

This comes from trying to return a commands value in #14720 

I decided to go with a `did-finish` event to keep backwards compatibility and use the event emitter already attached to `atom.commands`

This event is emitted once `Promise.all` on the return values of the command listeners finishes. Therefore it will be emitted when all listeners are resolved or one listener is rejected. And only the dispatched event is provided. A couple things could be changed here:

- We could wait until all listeners are resolved or rejected.
- We could emit a different event if rejected.
- We could include the returned values of the commands.

### Why Should This Be In Core?

It requires changes to the command registry and package creators to return a promise if the command is async.

### Benefits

- Ability to tell when an async command actually finishes.
- Ability to dispatch commands in series.

### Possible Drawbacks

Package creators will need to come on board for this to be very usefull

### Applicable Issues

#13195
",1345,True,en,0
14929,2,1,3,Internals,as-cii,2017-07-03T09:39:37Z,24,4,2,2,"Supersedes https://github.com/atom/atom/pull/14844.
Fixes https://github.com/atom/atom/issues/14836.

In the previous implementation of the editor rendering layer, we used to continuously re-measure block decorations that were on-screen. This was done to allow users to interact with the decorations, without requiring any extra work by package authors if the decorations size changed dynamically as a response to user input. During the rewrite in #13880 we lost this behavior and issues like the one linked above started arising. 

With this pull-request, we will now automatically schedule a new update when detecting that a block decoration got resized and call `invalidateBlockDecorationDimensions` on behalf of package authors. This is powered by a per-component `ResizeObserver` that listens for size changes on every added block decoration.",852,False,en,0
14905,1,1,0,Externals,matthewwithanm,2017-06-28T16:51:20Z,10,10,10,0,"These events will only be fired a single time at most, so we should clean up the listeners after that.

This should help minimize accidental memory leaks.

cc @hansonw",171,True,en,0
14897,3,0,0,Internals,as-cii,2017-06-27T09:35:44Z,109,63,5,0,"This pull-request uses a new private API on Workspace that emits an event every time the window title gets updated (e.g. as a result of an active pane item changing, the project paths changing, etc.).

This fixes a bug that left the custom title bar with a stale `document.title` under some circumstances.

🍐'ed with @jasonrudolph.

/cc: @atom/maintainers ",365,True,en,0
14895,1,0,0,Internals,as-cii,2017-06-27T09:33:59Z,31,0,2,0,"Fixes https://github.com/atom/atom/issues/14817.

Previously, when a block decoration needed measurements, we would always honor that request, even when the `blockDecorationMeasurementsArea` had not been explicitly sized yet, or when its size was not up-to-date. This was causing decorations to be incorrectly measured, due to a problem similar to #14769.

This pull-request fixes the above issue by flushing the newly measured scroll width to the measurement area (if needed) before measuring block decorations.

/cc: @atom/maintainers @t9md",548,True,en,0
14893,1,3,0,Internals,as-cii,2017-06-27T09:35:20Z,3,9,1,0,"Fixes https://github.com/atom/atom/issues/14842.

Previously, we were mistakenly not clearing out some styling properties like `marginTop`, thus causing e.g. line numbers to be misaligned. This was caused by manual updates to an element's style object, without a consequent update to the `NodePool`.

With this pull-request we will now rely on `element.styleMap` (a DOM primitive) to detect which styles have been set on a element that is about to be recycled and, if the object being created doesn't use them, simply clear them out.",537,True,en,0
14886,1,0,0,Externals,TimvdLippe,2017-06-29T18:20:49Z,13,0,1,5,"### Requirements

* Filling out the template is required. Any pull request that does not include enough information to be reviewed in a timely manner may be closed at the maintainers' discretion.
* All new code requires tests to ensure against regressions

### Description of the Change

Finding out how to contribute to my first Atom package was problematic
and took me quite some time to figure out how to locally run the packages.
There were some spread out answers in the Atom discussion forum,
but I think it is easier for new developers to read the CONTRIBUTING guide
instead of using Google to find out how to contribute.

### Alternate Designs

Right now it is only on the Atom discussion forum, not in the contributing guide.

### Why Should This Be In Core?

All Atom packages link to this contributing guide.

### Benefits

Developers who have not contributed just yet are now more easily able to find out how to develop local changes and contribute them :)

### Possible Drawbacks

None that I am aware of, more sentences? :open_mouth: 

### Applicable Issues

N/A
",1109,True,en,0
